reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ec75c8b1-9ca2-4b9d-9902-de1a3d2be2e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lemot banget padahal sinyal full lancar, ditengah payment setelah oke, suka load lama bikin kagok antar kekirim atau engga. Tolong diperbaiki kualitasnya, biar kalo pas dipake payment qris atau tf tidak terlalu lama menunggu",2,9,4.7.6,2025-12-03 13:48:36,Mohon maaf atas ketidaknyamanannya. Saran dan ulasan Bapak/Ibu akan menjadi bahan evaluasi bagi kami ke depannya untuk pengembangan aplikasi yang lebih baik.,2025-12-03 14:05:59,4.7.6
06facb5c-14b4-4500-a938-b8c85cf48f7b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat di sayangkan kenapa ya indikator nya sering error terus,5,0,,2025-12-03 12:56:17,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan Twitter @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.",2025-12-03 14:05:26,
30a82074-a5a1-4302-9fc5-b520c895af18,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,,2025-12-03 12:35:50,Thank you for the review. Hopefully the BCA mobile application will make your banking transactions easier.,2025-12-03 12:39:37,
a2f165d3-c8a9-4834-aad5-23a91097da1b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mulai lambat,merah teruss🫩",3,0,4.7.6,2025-12-03 12:10:40,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 12:38:23,4.7.6
629beb5f-a652-4c52-a412-0a9590febadc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bank yg aman dan mudah untuk segala transaksi,5,0,4.7.6,2025-12-03 12:10:11,Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.,2025-12-03 12:37:32,4.7.6
cf188fd3-e8f9-441d-b51b-f031130a18a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa sekarang indikator nya sering merah??? Padahal jaringan internet stabil tidak ada masalah, sangat menghambat saat bertransaksi harus nunggu beberapa menit. Semoga segera diperbaiki",4,0,4.7.6,2025-12-03 11:50:09,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 11:59:16,4.7.6
4e52d31e-d884-4ff2-acc3-2e043e2ecc08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,halo admin apa ini sudah aktif kartu saya,5,0,4.7.6,2025-12-03 11:16:50,"Mohon maaf Bapak/Ibu pengecekan belum dapat melalui layanan ini, apabila ingin pengecekan status dapat menghubungi layanan Halo BCA 1500888 dapat juga melalui aplikasi haloBCA bebas pulsa.",2025-12-03 11:29:14,4.7.6
fe1fd3d1-6d82-4987-8a23-c3b596a113c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makin lemoot,2,0,4.7.6,2025-12-03 10:57:38,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu, pastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.",2025-12-03 11:20:21,4.7.6
70aead02-857f-4fa8-8593-79e43f8ba9f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,,2025-12-03 10:56:48,Thank you for the review. Hopefully the BCA mobile application will make your banking transactions easier.,2025-12-03 11:12:26,
1aa49341-4799-4161-bb04-a0057a30bd38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,akhir akhir ini transaksi scan qris selalu lemot jadi malu sama antrian belakang 😒,1,0,4.7.6,2025-12-03 10:37:10,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon pastikan tidak menggunakan Wi-Fi, menggunakan koneksi dari nomor HP yang terdaftar (pada slot utama) ruang memori penyimpanan pada HP mencukupi, pastikan jaringan dalam keadaan stabil serta silakan dapat mencoba secara berkala.",2025-12-03 10:45:21,4.7.6
f624f6c2-da5c-4f4e-b0dd-eda6aec4984a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,update Tan skrg payah lama merah nya,1,0,4.7.6,2025-12-03 10:30:51,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu, mohon restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 10:43:21,4.7.6
2aea24a9-ee97-4741-9779-28a24602d634,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,min mohon di perbaiki..sekarang sinyal ijo lama sekali...,1,0,,2025-12-03 10:29:02,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu, mohon restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 10:42:12,
ecc3cca2-284a-4cad-8ded-8151f2c70302,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp gampang ngelag ya ? notif ga masuk dan makin ngelag pdhl jaringan lancar,1,0,,2025-12-03 09:41:57,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu, pastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.",2025-12-03 10:25:47,
734c2f8b-98cb-478c-9c1c-aa3b65e9899c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sekarang merah terus.. kenapa bos,2,0,4.7.6,2025-12-03 09:16:01,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 10:24:36,4.7.6
fdeea848-4136-4b25-ae88-fcb12f364af1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semenjak ganti hp dan download ulang malah lemot terkadang logout sendiri dari aplikasi nya,2,0,4.7.6,2025-12-03 09:11:56,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu, pastikan jaringan internet stabil dan ruang memori penyimpanan pada HP mencukupi. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.",2025-12-03 10:23:34,4.7.6
b33e4259-ea24-45a0-abc8-5dc20700a13e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk nya yg ekor atau jaringan internet nya sih, dari tadi nunggu otp ga ada masuk,",1,0,4.7.6,2025-12-03 08:43:08,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk SMS penerimaan kode OTP membutuhkan ketersediaan pulsa. Mohon pastikan tidak menggunakan WiFi, menggunakan koneksi dari nomor HP yang terdaftar (pada slot utama), pastikan jaringan dalam keadaan stabil serta silakan dapat mencoba secara berkala.",2025-12-03 10:21:31,4.7.6
2daac0b2-d718-4c2b-a4ef-2b4100c209a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sejak di update lanpu indikator merah menyala padahal koneksi internet stabil dilogout dlu msuk lgi bru bisa hijau lampu indikator ny gitu terus harus logout dlu bru masuk lgi,1,0,4.7.6,2025-12-03 07:45:04,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 08:59:59,4.7.6
34795651-f293-4de1-b431-fd27ce4e9950,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,akhir akhir ini kenapa aplikasinya sering error. lampu indikatornya gk mau ijok arak di merah atau ijo tolong donggg ganggu banget untuk pembyrn qris atau tf tf 🙏,1,0,,2025-12-03 07:12:56,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 07:37:51,
41251235-2cab-4b67-a048-5c14ed948943,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lampu Indikator BCA mobile sangat ketinggalan jaman di waktu sekarang, tidak seperti BRIMO",1,0,,2025-12-03 06:54:58,Mohon maaf atas ketidaknyamanannya. Saran dan ulasan Bapak/Ibu akan menjadi bahan evaluasi bagi kami ke depannya untuk pengembangan aplikasi yang lebih baik.,2025-12-03 07:37:39,
46db77a9-8dcf-485d-9759-ba4bc8df91d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pake dah lama makin ke sini makin kacau jaringan bagus tpi lampu merah trus... semakin parah,1,0,4.7.6,2025-12-03 06:37:15,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 07:37:20,4.7.6
34b77de6-6324-4016-8674-4ddbfeea9529,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"binatang. di suruh regristrasi , gambar sudah jelas dan ngikutin langkah malah gagal 3 kali habis tu di blokir. dasar maling. untung saldo cuma 300 ribu. maling maling",1,0,4.7.6,2025-12-03 06:15:34,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.",2025-12-03 07:36:59,4.7.6
277b07f6-7a48-4abf-a9b0-6da4cdd33eb0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Makin kesini makin ga karuan m-bangking BCA.!!! jaringan bagus koneksinya merah trus gila.,1,0,4.7.6,2025-12-03 05:31:42,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 05:48:21,4.7.6
19998799-45cf-4703-bbb2-998a5fca22b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"orang menengah kebawah ga boleh / ga bisa akses apk ini. verivikasi wajah ga bisa Pakai hp nangung, kamera harus benar2 jernih. Apk khusus untuk orang kaya.",1,0,,2025-12-03 05:26:21,"Penambahan verifikasi biometrik pengenalan wajah bagi nasabah yang melakukan aktivasi/penggantian device pada saat proses provisioning masuk ke aplikasi BCA mobile guna keamanan dan dapat menggunakan berbagai jenis HP. Mohon pastikan Bapak/Ibu berada di tempat terang, kamera terlihat jelas, posisi wajah berada dalam lingkaran dan data telah sesuai.",2025-12-03 05:48:18,
50ed6462-7951-4b52-90ea-4efeab5409d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lebih maksimal lagi,,, mantap semoga dapat menjaga kepercayaan",5,0,,2025-12-03 05:21:13,Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.,2025-12-03 05:48:16,
808f4f0e-d2f6-4b0d-b4f3-ffdd13a79167,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nyaman hanya sedikit nge lah,5,1,4.7.6,2025-12-03 05:11:49,Terima kasih atas ulasannya. Ulasan Bapak/Ibu akan menjadi bahan evaluasi bagi kami ke depannya untuk pengembangan aplikasi yang lebih baik.,2025-12-03 05:36:19,4.7.6
4e26354c-17b5-449d-8b55-dd5c42006012,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kg enk,1,0,4.7.6,2025-12-03 05:05:56,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.",2025-12-03 05:36:16,4.7.6
29e28324-5194-4f0f-843b-d8d194bcd7c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kecewa bangeut ambil duit di atm bca.. duitnya dah jelek dan sobek 3/12/2025,1,0,4.7.6,2025-12-03 04:48:25,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk menghubungi layanan Halo BCA di 1500888 agar dibantu pembuatan laporan. Sebagai informasi menghubungi Halo BCA juga dapat melalui aplikasi haloBCA di App Store atau Play Store (bebas pulsa).",2025-12-03 05:36:04,4.7.6
249eb5dd-bf49-437a-95ac-045a20250fcd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lemot,1,0,4.7.6,2025-12-03 04:43:08,Mohon maaf atas ketidaknyamanannya Bapak/Ibu. Mohon pastikan koneksi jaringan stabil saat ingin menggunakan aplikasi BCA mobile dan ruang penyimpanan di perangkat yang dipergunakan mencukupi. Kami sarankan juga restart HP terlebih dahulu dan Bapak/Ibu dapat mencoba mengakses kembali secara berkala.,2025-12-03 04:45:53,4.7.6
f3997889-0bfb-41ad-a24f-aef187669432,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,,2025-12-03 04:28:13,Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.,2025-12-03 04:45:52,
27bc45c9-d188-461b-bf5e-2c689a551b85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Belakangan untuk tunggu lampu jadi Hijau waktunya agak lama, mungkin karena saldo kita terlalu sering di intip sama pemerintah",5,0,,2025-12-03 03:02:08,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 03:11:59,
0ff06c69-d746-4c9a-8c2f-1070163cd670,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kesini kesana pas buka ..slalu ganguan lampu nya..,3,0,4.7.6,2025-12-03 02:24:42,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 02:39:04,4.7.6
d1ecfe42-3306-4657-a0db-a532b4612ccb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus sangat membatu dalam hal transaksi,cm sering di minta registrasi ulang di mesin ATM dan sll gagal ujung² mesti ke cabang",5,0,4.7.6,2025-12-03 02:14:40,"Terima kasih atas ulasan yang Bpk/Ibu berikan. Hal tersebut dapat terjadi salah satunya karena akun m-BCA tidak digunakan untuk bertransaksi finansial maupun non-finansial dalam kurun waktu 3 bulan terakhir. Sehingga untuk keamanan bertransaksi, kami sarankan untuk registrasi ulang nomor handphone m-BCA.",2025-12-03 02:33:19,4.7.6
d9e96b80-4d9d-4ace-8ad3-830f469e7689,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dari tgl 21 sampe tgl 3 saldo gua kaga kunjung di balikin, belanja pake qris 5 kali transaksi yg berhasil cuma 1 yg ke potong tetep 5 buset.",1,0,4.7.6,2025-12-03 02:05:03,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",2025-12-03 02:33:08,4.7.6
1791ce3f-ee0a-4527-8263-d3b4ea354455,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"2 update terakhir kok malah semakin parah. Indikator merah lama sekali berubahnya ke hijau, sudah restart hp padahal. Tiap kali buka aplikasi mau buat pembayaran² jadi ribet, lama, gak enak kalau lagi antre. Asli menyebalkan sekali. Sering bikin malu",1,273,4.7.6,2025-12-03 01:58:25,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 02:32:59,4.7.6
dbed56f5-3acc-42ab-af34-7ed48cd082be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sayang g bisa digunakan m bca gbisa dipake q butuh transfer buat isi paketan 😡😡😡 diperbaiki m bca,2,0,4.7.6,2025-12-02 23:37:51,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan X (Twitter) @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.",2025-12-03 01:16:33,4.7.6
9f4846ba-0ebf-455c-ab5a-bc6c53708225,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jelek aplikasi payah BCA,masak tau tau kluar sendiri dan tidak bisa ceklis 2 ,udh di uninstall dn install ulang ttp aja payah",1,0,4.7.6,2025-12-02 23:29:08,"Mohon maaf atas ketidaknyamanannya. Apabila yang Bapak/Ibu maksud adalah mengalami kendala force closed menggunakan perangkat Android/Huawei maka untuk versi BCA mobile saat ini, membutuhkan user untuk menonaktifkan fitur aksesibilitas.",2025-12-03 01:16:29,4.7.6
e23fb29b-5500-4a2f-8f2d-8cd09666e431,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,5,0,4.7.6,2025-12-02 23:27:08,Terima kasih atas ulasannya. Semoga aplikasi BCA mobile semakin mempermudah transaksi perbankan Bapak/Ibu.,2025-12-03 01:16:25,4.7.6
7f0e5016-d2bf-4b7e-93bd-cc26e968dfe9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"suka loading kalau dibuka,, gak bisa sat set lampunya selalu merah kalau mau transaksi. mesti tgu brp menit baru lampu berubah hijau",1,0,4.7.6,2025-12-02 23:18:56,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-03 01:16:18,4.7.6
953f88dc-5abc-47d6-b32a-8870b9c9c556,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Peringatan yang selalu mengganggu ""Transaksi dapat dilakukan setelah lampu indikator berwarna hijau""",1,0,4.7.6,2025-12-02 18:46:27,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-02 18:57:29,4.7.6
e0bbc1f1-238e-438c-a3e6-3332290d4999,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bukti quirs tidak ada tetapi saldo terpotong dan mutasai nya berasil ,apa bukti quris nya di korupsi,dan pihak penerima tidak ada saldo yg di terima sepeser pun",1,0,,2025-12-02 18:29:07,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",2025-12-02 18:36:01,
8e052860-100e-4295-81cc-f618dcd4f3b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini ko aneh ya ga bsa buat transfer,merah trs",3,0,4.7.6,2025-12-02 18:22:53,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-02 18:35:05,4.7.6
